Title,Label,Category,Content,Date,URL,TOPIC
هذا المقطع قديم، ويظهر فشل الفرقاطة الألمانية ساكسون إطلاق صاروخ أثناء تدريب قبالة سواحل النرويج عام 2018,زائف,مضلل,نشرت إحدى حسابات فيسبوك الادعاء بتاريخ 29 فبراير 2024 مرفقًا بالتعليق الآتي -من دون تصرّف-:,2024-03-02T12:11:57+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%82%D8%AF%D9%8A%D9%85%D8%8C-%D9%88%D9%8A%D8%B8%D9%87%D8%B1-%D9%81%D8%B4%D9%84-%D8%A7%D9%84%D9%81%D8%B1%D9%82%D8%A7%D8%B7%D8%A9-%D8%B3%D8%A7/,Finance
هذا المقطع مركب وغير حقيقي، ولا يظهر طفلًا فلسطينيًا يُبكي لجنة التحكيم في برنامج المواهب الأمريكي,زائف,زائف,نشرت إحدى حسابات فيسبوك الادعاء بتاريخ 21 فبراير 2024 مرفقًا بالتعليق الآتي -من دون تصرّف-:,2024-02-29T02:55:31+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%85%D8%B1%D9%83%D8%A8%D8%8C-%D9%88%D9%84%D8%A7-%D9%8A%D8%B8%D9%87%D8%B1-%D8%B7%D9%81%D9%84%D9%8B%D8%A7-%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86/,Finance
هذا المقطع يظهر الرئيس البرازيلي يبكي عندما تحدث عن الجوع في بلاده في كلمة ألقاها عام 2022 وليس خلال تصريحاته المؤيدة لفلسطين,زائف,مضلل,نشرت إحدى حسابات فيسبوك الادعاء بتاريخ 21 فبراير 2024 مرفقًا بالتعليق الآتي -من دون تصرّف-:,2024-02-28T10:46:21+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%8A%D8%B8%D9%87%D8%B1-%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3-%D8%A7%D9%84%D8%A8%D8%B1%D8%A7%D8%B2%D9%8A%D9%84%D9%8A-%D9%8A%D8%A8%D9%83%D9%8A/,Finance
هذا الفيديو لا يظهر حورية البحر، بل مجسم ثلاثي الأبعاد غير حقيقي يستخدم في أحد الأعمال الفنية,زائف,مضلل,الشكل الحقيقي لحورية البحر,2024-02-27T10:55:00+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%84%D8%A7-%D9%8A%D8%B8%D9%87%D8%B1-%D8%AD%D9%88%D8%B1%D9%8A%D8%A9-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1%D8%8C-%D8%A8%D9%84-%D9%85%D8%AC%D8%B3/,Culture
هذا المقطع يظهر عثور غواص على صندوق يحتوي رفات بشرية وليس نسخة قديمة من القرآن,زائف,مضلل,"تداول ناشطون على فيسبوك مقطعًا يدعون أنه يظهر عثور غواص أمريكي على نسخة قديمة من القرآن في أعماق البحر، وبحسب الادعاء فإن النسخة تعود  للقرن الثامن عشر الميلادي،
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2024-02-24T12:54:24+03:00,https://fatabyyano.net/6844563213-2/,Politics
هذه الصورة تعود لاحتراق منصة نفط عام 2010 في خليج المكسيك وليس للسفينة البريطانية التي أعلن الحوثيون استهدافها في البحر الأحمر,زائف,مضلل,"نشر أحد مستخدمي فيسبوك الصورة في 19 فبراير 2024 وفق الوصف الآتي – دون تصرف -:
السفينة البريطانية روبيمار التي استهدفتها القوات المسلـ.ـحة اليمنية في خليج عدن بعدد من الصواريـخ البحرية #طوفان_الأقصى #معركة_الفتح_الموعود_والجهاد_المقدس

حقق الادعاء على هذا الحساب عشرات التفاعلات حتى لحظة نشر هذا المقال،
كما تناقل الصورة في السياق ذاته مستخدمون آخرون على فيسبوك هنـا، هنـا وهنـا.",2024-02-22T11:06:25+03:00,https://fatabyyano.net/346564577567/,Politics
هذا المقطع متداول منذ عام 2020 لغرق سفينة كورية، ولا يبين غرق السفينة روبيمار التي استهدفها الحوثي مؤخرًا,زائف,مضلل,نشرت إحدى حسابات فيسبوك الادعاء بتاريخ 20 فبراير 2024 مرفقًا بالتعليق الآتي -من دون تصرّف-:,2024-02-21T13:54:49+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%85%D8%AA%D8%AF%D8%A7%D9%88%D9%84-%D9%85%D9%86%D8%B0-%D8%B9%D8%A7%D9%85-2020-%D9%84%D8%A5%D8%BA%D8%B1%D8%A7%D9%82-%D8%B3%D9%81%D9%8A%D9%86/,Finance
هذه الصورة متداولة منذ سبتمبر 2020 في لبنان، وليست لسفينة أمريكية مشتعلة في البحر الأحمر مؤخراً,زائف,مضلل,لازالت النيران تشتعل في أحد السفن الأمريكية في البحر الأحمر #اليمن الآن,2024-02-20T11:38:29+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%85%D8%AA%D8%AF%D8%A7%D9%88%D9%84%D8%A9-%D9%85%D9%86%D8%B0-%D8%B3%D8%A8%D8%AA%D9%85%D8%A8%D8%B1-2020-%D9%81%D9%8A-%D9%84%D8%A8%D9%86%D8%A7/,Politics
الرجل الظاهر في المقطع هو المتحدث التحفيزي الصيني تشين تشو، وليس مؤسس منصة التيكتوك,زائف,مضلل,نشرت إحدى حسابات فيسبوك الادعاء بتاريخ 07 فبراير 2024 مرفقًا بالتعليق الآتي -من دون تصرّف-:,2024-02-18T11:36:11+03:00,https://fatabyyano.net/%D8%A7%D9%84%D8%B1%D8%AC%D9%84-%D8%A7%D9%84%D8%B8%D8%A7%D9%87%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%87%D9%88-%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%AB-%D8%A7%D9%84%D8%AA%D8%AD/,Finance
هذه الصورة مفبركة والصورة الأصلية تظهر رئيس الوزراء الهندي وهو يأكل طبقًا محلّيًا في الهند وليس الروث,زائف,زائف,"تناقل ناشطون على منصات التواصل صورة يدعون أنها تظهر رئيس الوزراء الهندي “ناريندرا مودي” وهو يتناول طبقًا مما يسمّى “الروث المقدس”،
فما حقيقة هذا الصورة؟ تابع المقال الآتي..",2024-02-17T13:05:26+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%85%D9%81%D8%A8%D8%B1%D9%83%D8%A9-%D9%88%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D8%A7%D9%84%D8%A3%D8%B5%D9%84%D9%8A%D8%A9-%D8%AA%D8%B8%D9%87/,Politics
هذا المقطع معدل عبر الحاسوب ولا يصوّر رجلًا آليًّا حقيقيًّا يشارك في حصاد المحاصيل الزراعية في اليابان,زائف,زائف,نشرت إحدى صفحات فيسبوك الادعاء بتاريخ 06 فبراير 2024 مرفقًا بالتعليق الآتي -من دون تصرّف-:,2024-02-16T02:10:48+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%85%D8%B9%D8%AF%D9%84-%D8%B1%D9%82%D9%85%D9%8A%D9%8B%D8%A7%D8%8C-%D9%88%D9%84%D8%A7-%D9%8A%D8%B8%D9%87%D8%B1-%D8%B1%D8%AC%D9%84%D9%8B%D8%A7/,Finance
هذه الصورة مفبركة، ولا تبين خروج سكان ولاية تلمسان الجزائرية للمطالبة بضمهم إلى المغرب,زائف,زائف,"تناقل ناشطون على مواقع التواصل صورة يدعون أنها تظهر خروج آلاف السكان من ولاية تلمسان الجزائرية حاملين لافتة تطالب بضمهم إلى المغرب،
فما حقيقة هذه الصورة؟ تابع المقال الآتي..",2024-02-16T00:41:40+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%85%D9%81%D8%A8%D8%B1%D9%83%D8%A9%D8%8C-%D9%88%D9%84%D8%A7-%D8%AA%D8%A8%D9%8A%D9%86-%D8%AE%D8%B1%D9%88%D8%AC-%D8%B3%D9%83%D8%A7%D9%86-%D9%88/,Politics
هذه الصور قديمة وليست للسفن البريطانية والأمريكية التي أعلن الحوثيين استهدافها في البحر الأحمر مؤخرًا,زائف,مضلل,بفضل الله تعاالى منتخبنا اليمني اليوم يسجل هدفين ضد المنتخب الامrييكي والمنتخب البريطانــ.ـي في ملعب البحر الاحمر وخليج عدن وتمم تسديد الاهدف بنجااح,2024-02-11T14:15:36+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%88%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D9%84%D8%B3%D9%81%D9%86-%D8%A7%D9%84%D8%A8%D8%B1%D9%8A%D8%B7%D8%A7%D9%86%D9%8A/,Sports
هذه الصورة لأكوام القش أمام برج إيفل ليست من احتجاجات المزارعين في فرنسا بل من صنع الذكاء الاصطناعي,زائف,مضلل,"نشر أحد مستخدمي فيسبوك الصورة في 04 فبراير 2024 وفق الوصف الآتي – دون تصرف -:
تتواصل احتجاجات المزارعين الفرنسيين حيث يقومون بنثر القش في شوارع العاصمة باريس وبراز الحيوانات على مكاتب المسؤولين ومنازلهم.

حقق الادعاء على هذا الحساب عشرات التفاعلات حتى لحظة نشر هذا المقال،
كما تناقل الصورة في السياق ذاته مستخدمون آخرون على فيسبوك هنـا، هنـا وهنـا.",2024-02-10T11:57:08+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%84%D8%A3%D9%83%D9%88%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D8%B4-%D8%A3%D9%85%D8%A7%D9%85-%D8%A8%D8%B1%D8%AC-%D8%A5%D9%8A%D9%81%D9%84-%D9%84%D9%8A/,Tech
هذا الفيديو معدل رقميًّا، ولا صحة لخبر اكتشاف أسماك بوجوه تشبه البشر في بحيرة تدعى “سامسارا”,زائف,زائف,"تناقل ناشطون على منصات التواصل مقطعاً يدعون أنه يظهر اكتشاف أسماكاً على هيئة وجوه البشر في بحيرة تدعى “سامسارا”،
فما حقيقة هذا الادعاء؟ تابع المقال الآتي..",2024-02-09T13:39:03+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%85%D8%B9%D8%AF%D9%84-%D8%B1%D9%82%D9%85%D9%8A%D9%91%D9%8B%D8%A7%D8%8C-%D9%88%D9%84%D8%A7-%D8%B5%D8%AD%D8%A9-%D9%84%D8%AE%D8%A8%D8%B1/,Politics
هذه الصورة قديمة وتعود لعام 2021 ولا تظهر وصول فريق طبي نفسي إماراتي لمعالجة جنود الجيش الإسرائيلي,زائف,مضلل,"نُشرت الصورة بتاريخ 31 يناير 2024 مرفقة بالتعليق الآتي -من دون تصرّف-:
وصول فريق طبي إماراتي نفسي إلى إسرائيل لمعالجة جنود الإحتلال الإسرائيلى العائدين من غزة ومساعدتهم بعد الاضطرابات والفزع",2024-02-08T23:30:19+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%88%D8%AA%D8%B9%D9%88%D8%AF-%D9%84%D8%B9%D8%A7%D9%85-2021-%D9%88%D9%84%D8%A7-%D8%AA%D8%B8%D9%87%D8%B1-%D9%88/,Politics
هذه الصورة تعود لزيارة محمد بن سلمان لحاملة طائرات أمريكية في الخليج العربي عام 2015، وليس في البحر الأحمر حديثًا,زائف,مضلل,"نشر أحد مستخدمي فيسبوك الصورة في 05 فبراير 2024 وفق الوصف الآتي – دون تصرف -:
ماذا يعمل بن سلمان فوق حاملة الطائرات الامريكية في “البحر الاحمر”!!!؟؟ وفي هذا الوقت تحديداً على ماذا يدل هذا؟؟

حقق الادعاء على هذا الحساب عشرات التفاعلات والمشاركات حتى لحظة نشر هذا المقال،
كما تناقل الصورة في السياق ذاته مستخدمون آخرون على فيسبوك هنـا، هنـا وهنـا.",2024-02-08T13:18:07+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D8%AA%D8%B9%D9%88%D8%AF-%D9%84%D8%B2%D9%8A%D8%A7%D8%B1%D8%A9-%D8%A8%D9%86-%D8%B3%D9%84%D9%85%D8%A7%D9%86-%D9%84%D8%AD%D8%A7%D9%85%D9%84%D8%A9/,Tech
هذا الفيديو لا يظهر مقتل قناص إسرائيلي في غزة حديثًا، بل متداول منذ عام 2016 على أنه في تركيا,زائف,مضلل,"نشر أحد مستخدمي فيسبوك المقطع في 31 يناير 2024 وفق الوصف الآتي – دون تصرف -:
عاجل الله اكبر والعزة لله خبر مزلزل مقتل أخطر قناص في الجيش الإسرائيلي قائد وحدة القناصة بلواء المظليين على يد قناص الغول القسام المرعب بحي تل الهوى جنوب غربي مدينة غزة.

حقق المقطع هنا مئات المشاهدات وعشرات التفاعلات والمشاركات حتى لحظة نشر هذا المقال،
كما تناقله مستخدمون آخرون على فيسبوك هنـا، هنـا وهنـا.
فيما حقق الادعاء ذاته أكثر من 360 ألف مشاهدة إثر تداوله على منصة إكس هنـا.",2024-02-06T23:35:56+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%84%D8%A7-%D9%8A%D8%B8%D9%87%D8%B1-%D9%85%D9%82%D8%AA%D9%84-%D9%82%D9%86%D8%A7%D8%B5-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A/,Tech
هذا المقطع يعرض عملًا فنيًا لفنان مكسيكي للتضامن مع غزة وليس لدمية على شكل طفل فلسطيني تباع في الاسواق,زائف,مضلل,نشرت إحدى حسابات انستغرام الادعاء بتاريخ 09 يناير 2024 مرفقًا بالتعليق الآتي -من دون تصرّف-:,2024-02-05T11:15:17+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%8A%D8%B9%D8%B1%D8%B6-%D8%B9%D9%85%D9%84%D9%8B%D8%A7-%D9%81%D9%86%D9%8A%D9%8B%D8%A7-%D9%84%D9%81%D9%86%D8%A7%D9%86-%D9%85%D9%83%D8%B3%D9%8A/,Finance
هذا المقطع يعود لعام 2021، ولا يظهر اعتذار الحكم من اللاعب أيمن حسين بل اعتذار مدرب المنتخب العراقي زيليكو بتروفيتش للاعب آنذاك,زائف,مضلل,نشرت إحدى حسابات فيسبوك الادعاء بتاريخ 30 يناير 2024 مرفقًا بالتعليق الآتي -من دون تصرّف-:,2024-02-04T14:13:32+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%82%D8%AF%D9%8A%D9%85%D8%8C-%D9%88%D9%84%D8%A7-%D9%8A%D8%B8%D9%87%D8%B1-%D8%A7%D8%B9%D8%AA%D8%B0%D8%A7%D8%B1-%D8%A7%D9%84%D8%AD%D9%83%D9%85/,Tech
هذا المقطع متداول منذ نوفمبر 2023 في تشيلي، ولا يظهر انتشار دبابات في ولاية تكساس مؤخرًا,زائف,مضلل,نشرت إحدى حسابات فيسبوك الادعاء بتاريخ 30 يناير 2024 مرفقًا بالتعليق الآتي -من دون تصرّف-:,2024-02-04T13:24:35+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%85%D8%AA%D8%AF%D8%A7%D9%88%D9%84-%D9%85%D9%86%D8%B0-%D9%86%D9%88%D9%81%D9%85%D8%A8%D8%B1-2023-%D9%81%D9%8A-%D8%AA%D8%B4%D9%8A%D9%84%D9%8A/,Tech
هذه الصورة لا تظهر إسقاط طائرة أباتشي إسرائيلية في خان يونس حديثًا بل متداولة منذ عام 2015 على أنها في السعودية,زائف,مضلل,"نشر أحد مستخدمي فيسبوك الصورة في 25 يناير 2024 وفق الوصف الآتي – دون تصرف -:
عاجل المقاومة الفلسطينية تسقط طائرة أباتشي صهيونية في خان يونس

كما تناقل الصورة في السياق ذاته مستخدمون آخرون هنـا، هنـا وهنـا.
فيما حقق الادعاء ذاته أكثر من 19 ألف مشاهدة إثر تداوله على منصة إكس هنـا.",2024-02-04T00:40:24+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%84%D8%A7-%D8%AA%D8%B8%D9%87%D8%B1-%D8%A5%D8%B3%D9%82%D8%A7%D8%B7-%D8%B7%D8%A7%D8%A6%D8%B1%D8%A9-%D8%A3%D8%A8%D8%A7%D8%AA%D8%B4%D9%8A-%D8%A5/,Tech
هذا المقطع يظهر اشتعال النيران في سفينتي نقل غاز عام 2019 في البحر الأسود وليس من استهداف السفينة “مارلين لواندا” مؤخرًا,زائف,مضلل,نشرت إحدى حسابات فيسبوك الادعاء بتاريخ 27 يناير 2024 مرفقًا بالتعليق الآتي -من دون تصرّف-:,2024-01-29T10:42:07+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%85%D8%AA%D8%AF%D8%A7%D9%88%D9%84-%D9%85%D9%86%D8%B0-%D8%B9%D8%A7%D9%85-2019%D8%8C-%D9%88%D9%84%D8%A7-%D9%8A%D8%B5%D9%88%D8%B1-%D9%85%D8%B4/,Finance
هذا الفيديو تمثيلي ولا يوثق تعرض ثلاث فتيات من فرقة المظليين في الجيش الفرنسي للتحرش في مترو باريس,زائف,مضلل,"نشر أحد مستخدمي فيسبوك المقطع في 20 يناير 2024 وفق الوصف الآتي – دون تصرف -:
ثلاث فتيات في مترو باريس يتعرضن لـ “التحرش”(تمهيدا لاعتداء جنسي جماعي)وهي من الجرائم المنتشرة في باريس من جانب بعض الشباب لاستدراج الفتيات في هذه الاماكن… لكن من سوء حظهم، أن الفتيات اللواتي تعرضن للهجوم هذه المرة كن من فرقة المظليين الخاصة في الجيش الفرنسي… ومدربات تدريباً جيداً! يعني الشباب تورطو

كما تناقل المقطع في السياق ذاته مستخدمون آخرون على فيسبوك هنـا، هنـا وهنـا.
فيما حقق الادعاء ذاته أكثر من 4 مليون مشاهدة إثر تداوله على منصة إكس هنـا.",2024-01-28T13:49:59+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%AA%D9%85%D8%AB%D9%8A%D9%84%D9%8A-%D9%88%D9%84%D8%A7-%D9%8A%D9%88%D8%AB%D9%82-%D8%AA%D8%B9%D8%B1%D8%B6-%D9%81%D8%AA%D9%8A%D8%A7%D8%AA/,Tech
هذه الصورة مولدة باستخدام إحدى برامج الذكاء الصناعي، ولا تظهر اندلاع النيران في برج إيفل مؤخرًا,زائف,زائف,نشرت إحدى حسابات فيسبوك الادعاء بتاريخ 24 يناير 2024 مرفقًا بالتعليق الآتي -من دون تصرّف-:,2024-01-26T22:59:37+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%85%D9%88%D9%84%D8%AF%D8%A9-%D8%A8%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A5%D8%AD%D8%AF%D9%89-%D8%A8%D8%B1%D8%A7%D9%85%D8%AC-%D8%A7/,Tech
هذا المقطع مقتبس من لعبة محاكاة إلكترونية، ولا يظهر تحطم طائرة بعد مشاركتها في قصف صنعاء مؤخرًا,زائف,مضلل,نشرت إحدى حسابات انستغرام الادعاء بتاريخ 12 يناير 2024 مرفقًا بالتعليق الآتي -من دون تصرّف-:,2024-01-19T12:05:13+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%85%D9%82%D8%AA%D8%A8%D8%B3-%D9%85%D9%86-%D9%84%D8%B9%D8%A8-%D9%85%D8%AD%D8%A7%D9%83%D8%A7%D8%A9-%D8%A5%D9%84%D9%83%D8%AA%D8%B1/,Tech
