Title,Label,Category,Content,Date,URL
هذا المقطع معدل رقميًا وغير حقيقي، ولا يبين شعاع ليزر تسبب في حرائق غابات ولاية تكساس الأمريكية مؤخرًا,زائف,زائف,نشرت إحدى صفحات فيسبوك الادعاء بتاريخ 03 مارس 2024 مرفقًا بالتعليق الآتي -من دون تصرّف-:,2024-03-10T17:14:44+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%85%D8%B9%D8%AF%D9%84-%D8%B1%D9%82%D9%85%D9%8A%D9%8B%D8%A7%D8%8C-%D9%88%D9%84%D8%A7-%D9%8A%D8%A8%D9%8A%D9%86-%D8%B4%D8%B9%D8%A7%D8%B9-%D9%84/
لا، لم تحظر اليابان لقاحات كوفيد 19، ولا صحة لهذه الادعاءات المتداولة حول زيادة معدل الوفيات بسبب اللقاح,زائف,زائف,"تناقل ناشطون على مواقع التواصل خبرًا يدّعي حظر اليابان لقاحات كوفيد 19 بعد زيادة معدلات الوفيات  في البلاد بسبب اللقاح – بحسب الادعاء -،
فما مدى صحة هذا الخبر؟ تابع المقال الآتي..",2024-04-12T01:59:53+03:00,https://fatabyyano.net/371617829383-2/
هذه الصورة تظهر احتراق سفينة إيطالية عام 2019 وليس للسفينة التي أعلن الحوثيين استهدافها حديثًا,زائف,مضلل,,2024-03-09T13:42:04+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D9%84%D8%B3%D9%81%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A%D8%A9-%D8%A7/
هذه الصورة لاحتراق سفينة في خليج عدن عام 2006، وليس للسفينة التي أعلن الحوثيون استهدافها حديثًا,زائف,مضلل,"نشر أحد مستخدمي فيسبوك الصورة في 04 مارس 2024 وفق الوصف الآتي – دون تصرف -:
” MSC SKY ” البحرِ العربيِّ وذلك بعددٍ منَ اال البحريةِ المناسبةِ وكانتِ الإصابةُ دقيقةً

حقق الادعاء على هذا الحساب أكثر من 100 تفاعل حتى لحظة نشر هذا المقال،
كما تناقل الصورة في السياق ذاته مستخدمون آخرون هنـا وهنـا.",2024-03-06T15:49:16+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%84%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%82-%D8%B3%D9%81%D9%8A%D9%86%D8%A9-%D9%81%D9%8A-%D8%AE%D9%84%D9%8A%D8%AC-%D8%B9%D8%AF%D9%86-%D8%B9%D8%A7/
هذه الصورة تعود للمدمرة الأمريكية كول التي استهدفت عام 2000 وليس لسفينة حربية استهدفها الحوثيين مؤخراً,زائف,مضلل,,2024-03-05T12:38:58+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D8%AA%D8%B9%D9%88%D8%AF-%D9%84%D9%84%D9%85%D8%AF%D9%85%D8%B1%D8%A9-%D8%A7%D9%84%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D9%8A%D8%A9-%D9%83%D9%88%D9%84/
هذا الفيديو لا يظهر نشر الأسلحة النووية في جميع أنحاء روسيا، بل يعود لتحضيرات لعرض عسكري في موسكو بمناسبة عيد النصر,زائف,مضلل,"نشرت إحدى صفحات فيسبوك المقطع في 29 فبراير 2024 وفق الوصف الآتي – دون تصرف -:
بأمرٍ من فلاديمير بوتين.. يتم نشر الأسلحة النووية في جميع أنحاء روسيا

حقق المقطع على هذه الصفحة أكثر من ألف مشاهدة حتى لحظة نشر هذا المقال،
كما تناقل المقطع في السياق ذاته مستخدمون آخرون على فيسبوك هنـا، هنـا وهنـا.",2024-03-04T09:42:05+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%84%D8%A7-%D9%8A%D8%B8%D9%87%D8%B1-%D9%86%D8%B4%D8%B1-%D8%A7%D9%84%D8%A3%D8%B3%D9%84%D8%AD%D8%A9-%D8%A7%D9%84%D9%86%D9%88%D9%88%D9%8A/
هذه المنشورات التي تروج لروابط تسجيل لتوزيع مساعدات ومعونات غذائية زائفة وغير حقيقية,زائف,زائف,#عااااااجلللل : قاافلة وصلت وسيتم التوزيع يوم #الأربعاء بعد اختيار الأسماء وإرسال الرسائل {ثلاجات – غسالاات – غاز موا.د غـذ.ائية} سجل من جديد عبر الـرابط هنااا,2024-03-03T13:23:55+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D9%85%D9%86%D8%B4%D9%88%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D9%8A-%D8%AA%D8%B1%D9%88%D8%AC-%D9%84%D8%B1%D9%88%D8%A7%D8%A8%D8%B7-%D8%AA%D8%B3%D8%AC%D9%8A%D9%84-%D9%84/
هذا المقطع قديم، ويظهر فشل الفرقاطة الألمانية ساكسون إطلاق صاروخ أثناء تدريب قبالة سواحل النرويج عام 2018,زائف,مضلل,نشرت إحدى حسابات فيسبوك الادعاء بتاريخ 29 فبراير 2024 مرفقًا بالتعليق الآتي -من دون تصرّف-:,2024-03-02T12:11:57+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%82%D8%AF%D9%8A%D9%85%D8%8C-%D9%88%D9%8A%D8%B8%D9%87%D8%B1-%D9%81%D8%B4%D9%84-%D8%A7%D9%84%D9%81%D8%B1%D9%82%D8%A7%D8%B7%D8%A9-%D8%B3%D8%A7/
هذه الصورة نتاج الذكاء الاصطناعي وليست لطائرة تابعة للخطوط الجوية الإيرانية في سبعينيات القرن الماضي,زائف,زائف,,2024-02-29T18:21:38+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%86%D8%AA%D8%A7%D8%AC-%D8%A7%D9%84%D8%B0%D9%83%D8%A7%D8%A1-%D8%A7%D9%84%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A-%D9%88%D9%84%D9%8A%D8%B3/
هذه الصورة ليست لقناصٍ من وحدة المهام الخاصة الفرنسية قتل في غزة مؤخراً، بل متداولة منذ 2005 على أنها من العراق,زائف,مضلل,,2024-02-29T03:45:33+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D9%82%D9%86%D8%A7%D8%B5%D9%8D-%D9%85%D9%86-%D9%88%D8%AD%D8%AF%D8%A9-%D8%A7%D9%84%D9%85%D9%87%D8%A7%D9%85-%D8%A7/
هذا المقطع مركب وغير حقيقي، ولا يظهر طفلًا فلسطينيًا يُبكي لجنة التحكيم في برنامج المواهب الأمريكي,زائف,زائف,نشرت إحدى حسابات فيسبوك الادعاء بتاريخ 21 فبراير 2024 مرفقًا بالتعليق الآتي -من دون تصرّف-:,2024-02-29T02:55:31+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%85%D8%B1%D9%83%D8%A8%D8%8C-%D9%88%D9%84%D8%A7-%D9%8A%D8%B8%D9%87%D8%B1-%D8%B7%D9%81%D9%84%D9%8B%D8%A7-%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86/
هذا المقطع يظهر الرئيس البرازيلي يبكي عندما تحدث عن الجوع في بلاده في كلمة ألقاها عام 2022 وليس خلال تصريحاته المؤيدة لفلسطين,زائف,مضلل,نشرت إحدى حسابات فيسبوك الادعاء بتاريخ 21 فبراير 2024 مرفقًا بالتعليق الآتي -من دون تصرّف-:,2024-02-28T10:46:21+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%8A%D8%B8%D9%87%D8%B1-%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3-%D8%A7%D9%84%D8%A8%D8%B1%D8%A7%D8%B2%D9%8A%D9%84%D9%8A-%D9%8A%D8%A8%D9%83%D9%8A/
هذا الفيديو لا يظهر حورية البحر، بل مجسم ثلاثي الأبعاد غير حقيقي يستخدم في أحد الأعمال الفنية,زائف,مضلل,الشكل الحقيقي لحورية البحر,2024-02-27T10:55:00+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%84%D8%A7-%D9%8A%D8%B8%D9%87%D8%B1-%D8%AD%D9%88%D8%B1%D9%8A%D8%A9-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1%D8%8C-%D8%A8%D9%84-%D9%85%D8%AC%D8%B3/
هذا المقطع يظهر عثور غواص على صندوق يحتوي رفات بشرية وليس نسخة قديمة من القرآن,زائف,مضلل,"تداول ناشطون على فيسبوك مقطعًا يدعون أنه يظهر عثور غواص أمريكي على نسخة قديمة من القرآن في أعماق البحر، وبحسب الادعاء فإن النسخة تعود  للقرن الثامن عشر الميلادي،
فما حقيقة هذا المقطع؟ تابع المقال الآتي..",2024-02-24T12:54:24+03:00,https://fatabyyano.net/6844563213-2/
لا، لم تحظر اليابان لقاحات كوفيد 19، ولا صحة لهذه الادعاءات المتداولة حول زيادة معدل الوفيات بسبب اللقاح,زائف,زائف,"تناقل ناشطون على مواقع التواصل خبرًا يدّعي حظر اليابان لقاحات كوفيد 19 بعد زيادة معدلات الوفيات  في البلاد بسبب اللقاح – بحسب الادعاء -،
فما مدى صحة هذا الخبر؟ تابع المقال الآتي..",2024-04-12T01:59:53+03:00,https://fatabyyano.net/371617829383-2/
هذه الصورة تظهر غواصة في معرض عسكري في كوريا الجنوبية، وليست لغواصة يمنية الصنع,زائف,مضلل,,2024-02-23T13:42:12+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D8%AA%D8%B8%D9%87%D8%B1-%D8%BA%D9%88%D8%A7%D8%B5%D8%A9-%D9%81%D9%8A-%D9%85%D8%B9%D8%B1%D8%B6-%D8%B9%D8%B3%D9%83%D8%B1%D9%8A-%D9%81%D9%8A-%D9%83/
هذه الصورة تعود لاحتراق منصة نفط عام 2010 في خليج المكسيك وليس للسفينة البريطانية التي أعلن الحوثيون استهدافها في البحر الأحمر,زائف,مضلل,"نشر أحد مستخدمي فيسبوك الصورة في 19 فبراير 2024 وفق الوصف الآتي – دون تصرف -:
السفينة البريطانية روبيمار التي استهدفتها القوات المسلـ.ـحة اليمنية في خليج عدن بعدد من الصواريـخ البحرية #طوفان_الأقصى #معركة_الفتح_الموعود_والجهاد_المقدس

حقق الادعاء على هذا الحساب عشرات التفاعلات حتى لحظة نشر هذا المقال،
كما تناقل الصورة في السياق ذاته مستخدمون آخرون على فيسبوك هنـا، هنـا وهنـا.",2024-02-22T11:06:25+03:00,https://fatabyyano.net/346564577567/
هذا المقطع متداول منذ عام 2020 لغرق سفينة كورية، ولا يبين غرق السفينة روبيمار التي استهدفها الحوثي مؤخرًا,زائف,مضلل,نشرت إحدى حسابات فيسبوك الادعاء بتاريخ 20 فبراير 2024 مرفقًا بالتعليق الآتي -من دون تصرّف-:,2024-02-21T13:54:49+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%85%D8%AA%D8%AF%D8%A7%D9%88%D9%84-%D9%85%D9%86%D8%B0-%D8%B9%D8%A7%D9%85-2020-%D9%84%D8%A5%D8%BA%D8%B1%D8%A7%D9%82-%D8%B3%D9%81%D9%8A%D9%86/
هذا الفيديو ليس لغرق سفينة “روبيمار” التي اعلن الحوثيون استهدافها مؤخرًا، بل متداول على أنه لغرق سفينة أتلانتيك كونفيدانس عام 2013,زائف,مضلل,,2024-02-21T10:33:27+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%84%D9%8A%D8%B3-%D9%84%D8%BA%D8%B1%D9%82-%D8%B3%D9%81%D9%8A%D9%86%D8%A9-%D8%B1%D9%88%D8%A8%D9%8A%D9%85%D8%A7%D8%B1-%D8%A7%D9%84/
هذه الصورة متداولة منذ سبتمبر 2020 في لبنان، وليست لسفينة أمريكية مشتعلة في البحر الأحمر مؤخراً,زائف,مضلل,لازالت النيران تشتعل في أحد السفن الأمريكية في البحر الأحمر #اليمن الآن,2024-02-20T11:38:29+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%85%D8%AA%D8%AF%D8%A7%D9%88%D9%84%D8%A9-%D9%85%D9%86%D8%B0-%D8%B3%D8%A8%D8%AA%D9%85%D8%A8%D8%B1-2020-%D9%81%D9%8A-%D9%84%D8%A8%D9%86%D8%A7/
الرجل الظاهر في المقطع هو المتحدث التحفيزي الصيني تشين تشو، وليس مؤسس منصة التيكتوك,زائف,مضلل,نشرت إحدى حسابات فيسبوك الادعاء بتاريخ 07 فبراير 2024 مرفقًا بالتعليق الآتي -من دون تصرّف-:,2024-02-18T11:36:11+03:00,https://fatabyyano.net/%D8%A7%D9%84%D8%B1%D8%AC%D9%84-%D8%A7%D9%84%D8%B8%D8%A7%D9%87%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%87%D9%88-%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%AB-%D8%A7%D9%84%D8%AA%D8%AD/
هذه الصورة مفبركة والصورة الأصلية تظهر رئيس الوزراء الهندي وهو يأكل طبقًا محلّيًا في الهند وليس الروث,زائف,زائف,"تناقل ناشطون على منصات التواصل صورة يدعون أنها تظهر رئيس الوزراء الهندي “ناريندرا مودي” وهو يتناول طبقًا مما يسمّى “الروث المقدس”،
فما حقيقة هذا الصورة؟ تابع المقال الآتي..",2024-02-17T13:05:26+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%85%D9%81%D8%A8%D8%B1%D9%83%D8%A9-%D9%88%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D8%A7%D9%84%D8%A3%D8%B5%D9%84%D9%8A%D8%A9-%D8%AA%D8%B8%D9%87/
هذا المقطع معدل عبر الحاسوب ولا يصوّر رجلًا آليًّا حقيقيًّا يشارك في حصاد المحاصيل الزراعية في اليابان,زائف,زائف,نشرت إحدى صفحات فيسبوك الادعاء بتاريخ 06 فبراير 2024 مرفقًا بالتعليق الآتي -من دون تصرّف-:,2024-02-16T02:10:48+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%85%D9%82%D8%B7%D8%B9-%D9%85%D8%B9%D8%AF%D9%84-%D8%B1%D9%82%D9%85%D9%8A%D9%8B%D8%A7%D8%8C-%D9%88%D9%84%D8%A7-%D9%8A%D8%B8%D9%87%D8%B1-%D8%B1%D8%AC%D9%84%D9%8B%D8%A7/
هذه الصورة مفبركة، ولا تبين خروج سكان ولاية تلمسان الجزائرية للمطالبة بضمهم إلى المغرب,زائف,زائف,"تناقل ناشطون على مواقع التواصل صورة يدعون أنها تظهر خروج آلاف السكان من ولاية تلمسان الجزائرية حاملين لافتة تطالب بضمهم إلى المغرب،
فما حقيقة هذه الصورة؟ تابع المقال الآتي..",2024-02-16T00:41:40+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%85%D9%81%D8%A8%D8%B1%D9%83%D8%A9%D8%8C-%D9%88%D9%84%D8%A7-%D8%AA%D8%A8%D9%8A%D9%86-%D8%AE%D8%B1%D9%88%D8%AC-%D8%B3%D9%83%D8%A7%D9%86-%D9%88/
هذه الصور قديمة وليست للسفن البريطانية والأمريكية التي أعلن الحوثيين استهدافها في البحر الأحمر مؤخرًا,زائف,مضلل,بفضل الله تعاالى منتخبنا اليمني اليوم يسجل هدفين ضد المنتخب الامrييكي والمنتخب البريطانــ.ـي في ملعب البحر الاحمر وخليج عدن وتمم تسديد الاهدف بنجااح,2024-02-11T14:15:36+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%88%D9%84%D9%8A%D8%B3%D8%AA-%D9%84%D9%84%D8%B3%D9%81%D9%86-%D8%A7%D9%84%D8%A8%D8%B1%D9%8A%D8%B7%D8%A7%D9%86%D9%8A/
هذه الصورة لأكوام القش أمام برج إيفل ليست من احتجاجات المزارعين في فرنسا بل من صنع الذكاء الاصطناعي,زائف,مضلل,"نشر أحد مستخدمي فيسبوك الصورة في 04 فبراير 2024 وفق الوصف الآتي – دون تصرف -:
تتواصل احتجاجات المزارعين الفرنسيين حيث يقومون بنثر القش في شوارع العاصمة باريس وبراز الحيوانات على مكاتب المسؤولين ومنازلهم.

حقق الادعاء على هذا الحساب عشرات التفاعلات حتى لحظة نشر هذا المقال،
كما تناقل الصورة في السياق ذاته مستخدمون آخرون على فيسبوك هنـا، هنـا وهنـا.",2024-02-10T11:57:08+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%84%D8%A3%D9%83%D9%88%D8%A7%D9%85-%D8%A7%D9%84%D9%82%D8%B4-%D8%A3%D9%85%D8%A7%D9%85-%D8%A8%D8%B1%D8%AC-%D8%A5%D9%8A%D9%81%D9%84-%D9%84%D9%8A/
هذا الفيديو معدل رقميًّا، ولا صحة لخبر اكتشاف أسماك بوجوه تشبه البشر في بحيرة تدعى “سامسارا”,زائف,زائف,"تناقل ناشطون على منصات التواصل مقطعاً يدعون أنه يظهر اكتشاف أسماكاً على هيئة وجوه البشر في بحيرة تدعى “سامسارا”،
فما حقيقة هذا الادعاء؟ تابع المقال الآتي..",2024-02-09T13:39:03+03:00,https://fatabyyano.net/%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D9%85%D8%B9%D8%AF%D9%84-%D8%B1%D9%82%D9%85%D9%8A%D9%91%D9%8B%D8%A7%D8%8C-%D9%88%D9%84%D8%A7-%D8%B5%D8%AD%D8%A9-%D9%84%D8%AE%D8%A8%D8%B1/
لا، لم تحظر اليابان لقاحات كوفيد 19، ولا صحة لهذه الادعاءات المتداولة حول زيادة معدل الوفيات بسبب اللقاح,زائف,زائف,"تناقل ناشطون على مواقع التواصل خبرًا يدّعي حظر اليابان لقاحات كوفيد 19 بعد زيادة معدلات الوفيات  في البلاد بسبب اللقاح – بحسب الادعاء -،
فما مدى صحة هذا الخبر؟ تابع المقال الآتي..",2024-04-12T01:59:53+03:00,https://fatabyyano.net/371617829383-2/
هذه الصورة قديمة وتعود لعام 2021 ولا تظهر وصول فريق طبي نفسي إماراتي لمعالجة جنود الجيش الإسرائيلي,زائف,مضلل,"نُشرت الصورة بتاريخ 31 يناير 2024 مرفقة بالتعليق الآتي -من دون تصرّف-:
وصول فريق طبي إماراتي نفسي إلى إسرائيل لمعالجة جنود الإحتلال الإسرائيلى العائدين من غزة ومساعدتهم بعد الاضطرابات والفزع",2024-02-08T23:30:19+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%88%D8%AA%D8%B9%D9%88%D8%AF-%D9%84%D8%B9%D8%A7%D9%85-2021-%D9%88%D9%84%D8%A7-%D8%AA%D8%B8%D9%87%D8%B1-%D9%88/
هذه الصورة تعود لزيارة محمد بن سلمان لحاملة طائرات أمريكية في الخليج العربي عام 2015، وليس في البحر الأحمر حديثًا,زائف,مضلل,"نشر أحد مستخدمي فيسبوك الصورة في 05 فبراير 2024 وفق الوصف الآتي – دون تصرف -:
ماذا يعمل بن سلمان فوق حاملة الطائرات الامريكية في “البحر الاحمر”!!!؟؟ وفي هذا الوقت تحديداً على ماذا يدل هذا؟؟

حقق الادعاء على هذا الحساب عشرات التفاعلات والمشاركات حتى لحظة نشر هذا المقال،
كما تناقل الصورة في السياق ذاته مستخدمون آخرون على فيسبوك هنـا، هنـا وهنـا.",2024-02-08T13:18:07+03:00,https://fatabyyano.net/%D9%87%D8%B0%D9%87-%D8%A7%D9%84%D8%B5%D9%88%D8%B1%D8%A9-%D8%AA%D8%B9%D9%88%D8%AF-%D9%84%D8%B2%D9%8A%D8%A7%D8%B1%D8%A9-%D8%A8%D9%86-%D8%B3%D9%84%D9%85%D8%A7%D9%86-%D9%84%D8%AD%D8%A7%D9%85%D9%84%D8%A9/
